text_ tokens,hashtags,tweet_id,present_media,present_links,present_domains,tweet_type,language,tweet_timestamp,engaged_with_user_id,engaged_with_user_follower_count,engaged_with_user_following_count,engaged_with_user_is_verified,engaged_with_user_account_creation,enaging_user_id,enaging_user_follower_count,enaging_user_following_count,enaging_user_is_verified,enaging_user_account_creation,engagee_follows_engager
"[101, 4385, 2932, 4671, 1947, 2147, 6180, 2556, 87533, 53106, 1882, 2196, 61918, 3396, 4704, 1946, 89744, 7714, 3881, 47919, 53106, 27607, 1881, 1996, 61980, 106180, 11588, 4352, 1965, 11312, 25204, 8406, 1906, 6624, 1923, 53106, 1882, 119, 119, 5318, 4331, 15604, 31656, 61980, 106180, 10898, 3191, 1915, 22946, 83567, 53106, 27607, 1881, 2075, 1912, 2072, 3740, 4348, 1946, 31656, 61980, 106180, 2068, 7753, 2561, 1946, 3116, 2769, 3793, 1926, 89744, 7742, 6215, 1980, 25204, 8406, 1906, 6624, 1923, 53106, 1882, 119, 119, 5318, 4331, 1996, 61980, 106180, 10634, 3116, 2769, 4773, 2999, 2204, 8214, 1946, 2147, 6180, 1947, 4029, 1917, 6217, 28858, 27058, 47359, 18628, 27607, 89744, 4949, 3906, 2079, 1921, 15221, 1882, 102]",[''],D40AAEFE9C7EE53233183B23F3A2738E,[''],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581057503,2A972B727AB9EDEAB55539A5BAE3F04E,9335,653,false,1457117164,0005D4D8E213D5050566B423AA7BA2A9,105,189,false,1502147009,false
"[101, 56898, 137, 77434, 67034, 131, 108, 10220, 13153, 15594, 93656, 19283, 12589, 108, 48803, 13187, 11127, 16312, 18529, 10161, 11604, 108, 77434, 10738, 10219, 12396, 40929, 10129, 24536, 106, 14120, 131, 120, 120, 188, 119, 11170, 120, 12882, 10157, 10410, 12022, 10116, 11490, 14971, 11166, 14120, 131, 120, 120, 188, 119, 11170, 120, 11065, 10115, 11305, 12396, 11703, 12352, 10729, 102]","['0F2FD60608A7ACF248AB5EEE7C38F002', '1E78348DD50865298B55A29662EA5E58', 'D3E53A114B2C3DD88F9B8EDE6ED6C26D']",B3A14D6711D1F3F0B4625127F96C5E6B,['Video'],['827FFE121BF5009F6AC10F6998EE9B81'],['C2A856059D60A6FE8B6729B3E57094CD'],Retweet,4DC22C3F31C5C43721E6B5815A595ED6,1581524714,541956AEBF6A8FFA863BE59BD0D63D78,6909775,2,true,1257673043,0005D6E63EF3A80FE991562F9E18FFC2,85,168,false,1575840200,false
"[101, 56898, 137, 46503, 16530, 11985, 12892, 22094, 131, 14321, 19360, 12979, 10151, 41357, 91486, 10136, 10941, 50579, 74755, 11643, 117, 119, 33989, 53137, 12979, 10140, 51063, 10304, 10268, 16352, 11357, 119, 102]",[''],58A1B28BF1DD367601B3751592CF410B,[''],[''],[''],Retweet,FF60A88F53E63000266F8B9149E35AD9,1581439855,D3751806582EF95AF8278DC9B6798EAD,1546,477,false,1490343399,0005D790121A9B628ACEF8D76A28C625,173,752,false,1401087243,false
"[101, 56898, 137, 32650, 11918, 10537, 10112, 168, 131, 15127, 21736, 25441, 10114, 39422, 29451, 117, 14796, 10149, 13028, 10678, 12014, 10188, 27817, 10105, 16138, 10108, 20442, 12103, 10111, 20442, 15243, 10160, 10105, 11561, 10635, 191, 100, 102]",[''],E87EA6464B2E8CD952A23B974109C803,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581121363,5F8C279019F379DFE36C1F5A1A2FF39D,527,1069,false,1508725036,0005D8B0409B2AA98B099D7B9CFB62FC,668,608,false,1384148955,true
"[101, 10804, 10124, 169, 22237, 118, 25601, 83540, 100, 10111, 10261, 82467, 10189, 10226, 10551, 43392, 10529, 10105, 34468, 10114, 31626, 10135, 61295, 119, 16976, 12277, 11155, 112, 187, 19090, 10114, 10347, 169, 28913, 25601, 10108, 109292, 12350, 55543, 117, 11951, 17367, 10114, 13277, 10105, 14879, 13939, 10142, 11365, 83951, 10106, 18421, 10111, 15130, 10105, 12723, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 187, 31766, 11403, 19282, 94954, 11090, 10138, 11305, 102]",[''],98F2ACA5753C3D5661C9811A13447807,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1580952059,7F5FBFCF135C4655E119BB9EF4D0E742,3648824,517,true,1312217028,0005D966E21EC1F05727B5F35156FF11,2657,4000,false,1420166065,false
"[101, 10210, 768, 46225, 10382, 108, 41484, 36467, 168, 108912, 59901, 81435, 60876, 68374, 107, 59901, 25398, 15909, 34653, 108912, 10461, 33807, 788, 69052, 773, 14431, 18914, 791, 40926, 19077, 107, 119, 26880, 20529, 43367, 22857, 108, 59901, 101522, 66879, 777, 11687, 21046, 11800, 82280, 59901, 81719, 34022, 10502, 137, 11966, 104388, 21353, 10123, 10731, 793, 104438, 100, 119, 108, 10210, 90528, 168, 59901, 101522, 100, 196, 196, 14120, 131, 120, 120, 188, 119, 11170, 120, 157, 11565, 11211, 10147, 11703, 11779, 11396, 10457, 68073, 102]","['247F1B66EBEF2C0DE4F97AF257A2439D', '8516406857F9C555551E95B1F495746A', 'E3F12CCD2A338A8B77942369CAA8EBC4']",C2B2A81ED078A1045DC928FA76DC7FF9,['Video'],[''],[''],TopLevel,167115458A0DBDFF7E9C0C53A83BAC9B,1581507930,FE330D3F8AFC5C7658721486479B2BB1,2844667,48,true,1330223183,0005E32384750B2717ADAFBE8B8AF5FB,6,750,false,1569249075,false
"[101, 11590, 21736, 10124, 36197, 119, 56658, 11127, 75877, 102]",[''],0410430E7CBAB8C5B59F5646A58B0591,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581104038,9F5150445EBB8451CFE9D716E9A128D1,2478259,551,true,1303148589,0005E521673B944337C7D7936E478035,18,132,false,1543626800,false
"[101, 27567, 10944, 100, 188, 15329, 10491, 10435, 11762, 177, 23486, 11130, 43365, 10107, 10111, 21635, 10107, 100, 14516, 10134, 20442, 12211, 10477, 136, 108, 67820, 10336, 10858, 10354, 19094, 108, 58787, 36535, 11517, 14703, 10107, 108, 12065, 11565, 25750, 11259, 14120, 131, 120, 120, 188, 119, 11170, 120, 125, 11447, 11537, 33394, 10138, 13034, 16889, 11090, 102]","['02013B0F0D36692268AFB8A47C8C3440', '5671B8B6E92C2A316C05A7CD2F17366C', 'C8661EBEF76496346BB704194D4A3D4C']",896424B6BF199A34F0E205B3C5B2C3D5,['Video'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581138255,3A2955E4DCFC196734CB95F36C979D8F,3750240,67736,true,1234294872,0005E738262FB99EAB8975A71BD0DA11,50,355,false,1256345067,false
"[101, 108, 31278, 11259, 27447, 78607, 10113, 35215, 10840, 29317, 10104, 10109, 27642, 11127, 10840, 70495, 10112, 10690, 10106, 69013, 23516, 43805, 23748, 13811, 10104, 82470, 66679, 14120, 131, 120, 120, 188, 119, 11170, 120, 173, 11127, 10162, 10686, 10457, 11517, 11274, 11373, 11369, 10874, 14120, 131, 120, 120, 188, 119, 11170, 120, 154, 11281, 10112, 11305, 10457, 38351, 10237, 10759, 11403, 102]",['82FC1DA3B4956A788D5DA78F8E7B8A14'],ED1AC9F1245FA0A7B9ABB4D88ED044FA,['Photo'],['3B5FADBA9E5BEB5E0C30C4F408628FBA'],['3896E26D12C903F0A00B6B1BE9A9BEA3'],TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581261378,10EF9EA8DAA9987CE7400513AB9AF587,4920581,354003,true,1211130180,0005E738262FB99EAB8975A71BD0DA11,50,354,false,1256345067,false
"[101, 56898, 137, 168, 20352, 11781, 11490, 15926, 131, 54502, 40762, 119, 14235, 10301, 34279, 10114, 10105, 16068, 10108, 10105, 12748, 11360, 10689, 24944, 10266, 119, 119, 119, 119, 52210, 58577, 10157, 10473, 19774, 10393, 44936, 10114, 24106, 100, 102]",[''],FB6E40811061594564D7872EEE951F69,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581309774,BBA5C20669B5E58321A91DB90E1BB12F,365,299,false,1280992285,0005F537800B90BD2F1E41D5AF18D2B7,703,469,false,1277626028,true
"[101, 68461, 59901, 10700, 45316, 11326, 14269, 16333, 75960, 793, 51731, 39260, 10210, 59901, 17444, 12700, 752, 22918, 59901, 11693, 48227, 791, 13154, 64488, 11294, 752, 791, 13154, 42172, 14964, 107386, 78737, 14964, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 141, 10162, 46983, 11274, 11305, 11447, 15797, 11537, 102]",[''],5E0410C08F8D77D5A6FD258DD1966ED7,['Photo'],[''],[''],TopLevel,167115458A0DBDFF7E9C0C53A83BAC9B,1581023356,8A8C42328D4D2B0C593F4AA64CB75106,50476,353,false,1511806701,0005F761CF83CF86729B5A85EC4954F3,626,658,false,1548531534,false
"[101, 65272, 110657, 21041, 10592, 10265, 15507, 49443, 18029, 90618, 119, 102]",[''],999751D744EE0C6CA48023A2FED9C3F8,[''],[''],[''],TopLevel,9BF3403E0EB7EA8A256DA9019C0B0716,1581220001,AF0D9D2E65FFD9266CA388043A6323D9,543126,5283,false,1358235294,0005FDCF9B87558977498E26D0BABEA8,2,17,false,1577347550,false
"[101, 56898, 137, 10152, 17656, 35273, 35273, 131, 11038, 14184, 20232, 10113, 10110, 11729, 119, 119, 118, 35978, 10112, 10121, 10393, 19614, 25235, 136, 119, 119, 116, 30665, 86955, 10153, 13785, 13995, 10146, 17582, 10219, 10121, 10911, 10110, 23486, 51014, 10110, 10125, 31119, 11482, 10173, 10153, 100, 102]",[''],132E34FF32613FD485400230CCFDD225,[''],[''],[''],Retweet,06D61DCBBE938971E1EA0C38BD9B5446,1581007320,825789556AAF14DF681C4E9ECE8C28F7,150,238,false,1486725992,0005FE5F60849BFB7C03BCA5586CB8DA,170,312,false,1471481360,true
"[101, 30129, 10366, 13412, 10229, 175, 102]",[''],4D351057201B7D6840F3B386328496EA,[''],[''],[''],TopLevel,9BF3403E0EB7EA8A256DA9019C0B0716,1581025016,BCC14F648F6C711907CFEF4030E45A54,887,275,false,1527531778,000601269F564156D8F9A636070611E7,62,293,false,1535163156,false
"[101, 56898, 137, 10271, 37661, 40154, 14013, 168, 10150, 131, 11971, 10110, 15023, 11390, 169, 66056, 254, 63923, 15108, 10149, 18257, 15983, 10567, 10212, 12637, 10220, 10317, 102]",[''],8133BB873358A4860004AB6860D3CADF,[''],[''],[''],Retweet,ECED8A16BE2A5E8871FD55F4842F16B1,1580980546,8733C5A46DB732920F8824CAC474B591,216,278,false,1464559364,000601269F564156D8F9A636070611E7,62,293,false,1535163156,true
"[101, 14095, 38249, 10169, 10911, 119, 119, 100, 14120, 131, 120, 120, 188, 119, 11170, 120, 175, 11274, 14703, 35451, 10115, 13966, 14703, 11011, 10107, 102]",[''],07E5502DDFC6D63B9F3E26C4E32639B3,"['Photo', 'Photo']",[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581412642,CD55B94929B659F42108000A37E2EC17,2532,387,false,1450134378,00060433F9CEFED441C91537AF61C29E,40,143,false,1536424786,false
"[101, 56898, 137, 86095, 73235, 26215, 131, 21290, 14703, 86448, 11403, 100, 100, 128, 24339, 61080, 11090, 119, 119, 108, 123, 88570, 113, 134, 114, 119, 108, 124, 83243, 11403, 113, 134, 114, 119, 108, 124, 32560, 10400, 113, 134, 114, 119, 108, 128, 63372, 10115, 113, 118, 123, 114, 119, 108, 130, 12882, 70276, 10229, 113, 118, 122, 114, 119, 119, 137, 155, 11779, 19534, 17915, 108, 11641, 11779, 10570, 15028, 102]",['6959DC13D76CB600182B37097C05F1BB'],93BB9B4F168F5923BB690A7F8885CCA3,[''],[''],[''],Retweet,9ECD42BC079C20F156F53CB3B99E600E,1581293372,CD55B94929B659F42108000A37E2EC17,2532,387,false,1450134378,00060433F9CEFED441C91537AF61C29E,40,143,false,1536424786,false
"[101, 56898, 137, 20352, 10715, 11011, 11369, 46072, 131, 137, 16624, 29445, 10107, 10117, 10893, 17309, 10124, 20352, 10715, 10189, 50807, 10114, 10911, 111, 10392, 10410, 132, 10435, 177, 21528, 10124, 13304, 21201, 12014, 108, 37794, 11274, 10136, 10731, 19139, 108, 12865, 11369, 21175, 11274, 10136, 10731, 19139, 14120, 131, 120, 120, 188, 119, 11170, 120, 100, 102]","['6EBF68A78A0397E430C6EFDA3F5D1D08', 'C449B52B07E68A9CA269AD6141457F20']",F5689F9B3B27B7D16F34687B462230D1,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581403853,806CD78E67BFE3EFF152254DECEAFAEB,1418,596,false,1544155504,000609318E3D4295F61B772696AFD4FF,17,62,false,1565119321,false
"[101, 8153, 1946, 6162, 8306, 5478, 2068, 2049, 54544, 14120, 131, 120, 120, 188, 119, 11170, 120, 193, 103675, 10731, 11537, 11211, 11259, 13966, 11779, 11517, 102]",[''],FCB6BF5EA996832135460DF79549ED7F,['Photo'],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581321378,B6A3335E8DFD94B1C7721084A27979FC,12382,9406,false,1481361078,0006148E347D4FBB00FD7861FBD3259B,673,794,false,1478143138,true
"[101, 105979, 94161, 11234, 11639, 23486, 108210, 10121, 11420, 25056, 108051, 10132, 11357, 49529, 14328, 19616, 10225, 14343, 21349, 119, 32070, 41656, 10448, 42020, 11793, 31347, 10104, 40869, 28125, 254, 43964, 25248, 10922, 119, 94161, 11234, 10198, 22976, 10121, 183, 69077, 100, 26219, 10567, 55227, 10354, 10661, 100, 10427, 36068, 10220, 37902, 169, 14343, 119, 31107, 25056, 41178, 10266, 10293, 59275, 119, 97074, 101328, 73728, 13689, 119, 102]",[''],7409C31539047D5A6B42434C06DCCCB9,[''],[''],[''],TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1580994967,21ABB8D30DC833B0E8DE446E8D175A53,102397,1701,true,1532608516,00061BAAF1C7331D8EEBF1DDBD98734C,501,507,false,1284487346,false
"[101, 12489, 12723, 12172, 146, 11773, 10106, 12820, 11858, 10940, 12931, 10107, 10944, 33062, 10575, 11263, 10455, 13170, 10114, 19735, 13663, 11223, 14289, 100, 29162, 46791, 100, 136, 12242, 12172, 14309, 10445, 95998, 18848, 18923, 10708, 14898, 13258, 56056, 136, 12242, 10392, 146, 136, 102]",[''],3AFB7AEC6D7A93710AC3091CC724EDCB,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581364164,EF5EC1AB92FC111A88858B5671D5604F,188476,3324,true,1266686333,00061D1B1ACED4E038AB7FAA51A2105F,63,1362,false,1287424242,false
"[101, 21766, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 156, 11396, 74052, 72185, 10686, 11273, 11274, 11733, 102]",[''],357DB9926A7DC567EE8DA38F86DB4516,['Photo'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581459101,8A38CF6EB45D723F445FDF2082C8668A,424841,185,true,1449076481,00061D4CC51EA78206D64966B7DC4487,4247,4983,false,1528740786,false
"[101, 47336, 14333, 10189, 41369, 11762, 41833, 10894, 27874, 10531, 23627, 14985, 64519, 10112, 10393, 13858, 10226, 13935, 11898, 106, 119, 43309, 117, 12976, 10105, 10109, 12547, 10414, 38541, 75354, 14796, 10114, 10149, 10124, 26282, 15127, 18301, 10111, 63001, 10142, 17920, 14234, 18086, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 21772, 10157, 19282, 11447, 11305, 10133, 11166, 52898, 102]",[''],A2B3CB8D92BAB7D8DC150C640D8E339A,"['Photo', 'Photo']",[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581366764,77131768367FA08D493F5EAEABC42613,29829,12711,false,1441639458,00061D4CC51EA78206D64966B7DC4487,4247,4983,false,1528740786,true
"[101, 146, 17860, 10271, 81708, 111, 10392, 10410, 132, 11357, 66679, 10162, 10189, 10105, 123, 57452, 10108, 10105, 87769, 11565, 19803, 118, 10273, 10189, 10134, 19508, 12935, 102363, 12469, 10924, 26286, 14723, 25285, 70670, 17347, 10107, 10142, 60282, 11236, 10908, 117, 11371, 10105, 10684, 125, 10588, 26286, 13026, 10822, 118, 10106, 118, 13810, 18115, 16272, 119, 90491, 10105, 16613, 10108, 12976, 44936, 117, 16106, 10104, 75347, 10216, 10435, 85509, 117, 10345, 10472, 10160, 10435, 119, 11590, 17904, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 169, 11369, 11273, 10123, 11259, 10457, 11127, 10115, 43125, 102]",[''],DE5EB8335DBFA018DDD7A726A77D5BA7,['Photo'],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581002808,F8C1BBDBC05EE2CCEA3675DDFFD3C468,894691,411,true,1271278867,00061E456B8D67C74CD6F32303E76963,430,785,false,1409123924,false
"[101, 146, 18957, 11951, 100, 172, 19034, 15652, 10105, 12557, 10108, 32374, 10157, 119, 16976, 10841, 29846, 100, 187, 36426, 10107, 10301, 25515, 18832, 100, 25515, 18832, 106, 100, 10155, 10105, 18957, 10108, 20043, 31156, 10633, 10554, 37604, 13397, 117, 10271, 100, 187, 30181, 169, 11356, 28569, 32374, 10157, 119, 10882, 12277, 10105, 30518, 30313, 10230, 15243, 15631, 10371, 10111, 10312, 118, 10106, 118, 13255, 77741, 34420, 100, 188, 32120, 119, 102]",[''],CC01847CAA0D416AD0F7E0E78EED627D,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581202303,F3F3B60CC791F8B2C2637F5918BB564D,83059,888,false,1253845953,00061EC2D91C82E58C46B30DDC9039B3,76,863,false,1338309006,false
"[101, 28154, 11343, 10898, 56210, 111820, 57743, 54712, 11312, 43775, 11565, 12111, 119, 5052, 5207, 1890, 8204, 7831, 100610, 30884, 111809, 74736, 76599, 55517, 16463, 32226, 11377, 1891, 119, 3403, 6643, 1890, 1923, 111809, 14803, 111806, 18825, 25204, 18628, 11377, 1891, 119, 8204, 7831, 1890, 1942, 18628, 12236, 10729, 2179, 22979, 7168, 27144, 15355, 18628, 28224, 50508, 10083, 2828, 2988, 8367, 1932, 50508, 10055, 1891, 119, 7168, 27144, 15355, 10634, 2756, 3910, 1906, 14803, 22820, 47157, 36335, 54544, 18872, 21462, 10874, 10874, 108, 6195, 1946, 27058, 18628, 27058, 102]",['E547975889A7FA8865EA1E62335C3507'],DC60C0C4F30F2D0A09481F59D4C6598A,[''],[''],[''],TopLevel,22C448FF81263D4BAF2A176145EE9EAD,1581423834,C58EB75214892673C8CCA58B66A3CE15,10577,48,false,1534068924,00061F8FD1F41F7E50499D69CCA7160A,15,172,false,1422367760,false
"[101, 56898, 137, 11589, 10477, 40846, 10858, 79227, 11669, 46066, 10138, 131, 349, 10206, 12407, 16184, 10288, 15756, 36544, 10637, 13530, 26709, 10942, 10116, 12947, 39584, 179, 17145, 55968, 36544, 44047, 117, 97777, 10112, 12947, 39584, 172, 21592, 74873, 80644, 10147, 35185, 12369, 10110, 33461, 11499, 321, 16299, 29587, 10730, 57291, 10354, 16252, 10129, 119, 26940, 100, 14349, 100, 102]",[''],0701C285691F310146BD9990ED46033C,[''],[''],[''],Retweet,4DC22C3F31C5C43721E6B5815A595ED6,1581429440,416E52D084C4FB868DCFE3B137BD6CA0,269692,593,true,1499020533,0006208619C39D5E19F043DF57343973,40,29,false,1568028079,false
"[101, 56898, 137, 42869, 11517, 10350, 11733, 26127, 131, 10117, 12931, 112, 187, 38055, 10107, 10301, 108297, 10135, 10105, 22294, 23861, 10189, 10105, 78826, 17553, 10134, 10435, 56126, 10111, 53868, 10134, 169, 107282, 10251, 32862, 100, 102]",[''],1A137B9BD7D4A6D34CB841CF9287AB54,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581194345,F2C4B01BCC0B1E3C738015DB37F734A4,2559,4343,false,1483928588,00062342A402B572AEBAFCCAC163F119,461,1878,false,1368372108,true
"[101, 56898, 137, 151, 10237, 10858, 40845, 10219, 50924, 10884, 131, 14535, 11951, 16938, 100, 188, 15453, 17446, 30360, 131, 11951, 11337, 20627, 10105, 24886, 22038, 91253, 119, 12865, 11337, 48742, 22528, 48196, 10114, 17446, 20616, 119, 12865, 100, 102]",[''],FDABF3C5E0EA06AB466B71714AD1B2F0,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581053550,9F15A59D306FFF09E8CE6FC5AA464C50,1748,4997,false,1348867055,000625309511D08FFCCDCFB5A6D4073D,5260,4707,false,1402069384,true
"[101, 138, 20179, 12264, 10220, 73313, 10637, 12114, 13360, 18008, 11560, 48443, 12024, 106, 100, 108, 20179, 11274, 47393, 10161, 108, 22570, 82049, 11211, 102]","['FCFFB73559BFF5708CFDE9C3E2B8FB2E', '6986EA2C9E82A1EEADC43DCB1E402BA1']",A44C377C31CB41A25E1127B96A853B1F,[''],[''],[''],TopLevel,ECED8A16BE2A5E8871FD55F4842F16B1,1581004920,2D3C8A59555C47841B8B6730AAD688C8,145008,1002,true,1409348098,00062772B1818FA4C88A03E0CA30BB9A,1891,465,false,1549641330,false
"[101, 56898, 137, 14439, 10477, 11517, 21353, 12396, 31746, 40929, 10112, 131, 11399, 62452, 137, 18559, 10731, 41027, 27863, 10124, 33989, 19503, 24096, 27937, 15342, 11813, 10111, 29481, 47605, 91677, 10129, 119, 137, 13486, 11490, 21051, 10162, 11090, 12659, 10410, 11206, 12325, 10155, 10226, 17139, 11121, 100, 102]",[''],032FFBE5FC145192C2B7FA5EC42CD803,[''],[''],[''],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581274378,759AA290418FE217C80DEA7E7DAC310A,2927,2806,false,1501704790,000628C610D71F49429321D52B825909,1462,1707,false,1554818303,true
"[101, 56898, 137, 14608, 32631, 62048, 16883, 131, 12229, 118, 32635, 19431, 13051, 19353, 106, 119, 14120, 131, 120, 120, 188, 119, 11170, 120, 194, 11517, 11733, 11537, 10310, 10929, 67935, 119, 10114, 10347, 11539, 15825, 10157, 10413, 102]",[''],BF2A9E2B761DE3596B140D11B03EE6B3,[''],['CB55A29E42F60503105C8E03A5BDDAE8'],['F20380A57F6CD8E34FB954A800CA089C'],Retweet,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581198929,3F537E29BB54660178D59B57E2109059,123318,890,true,1310557385,00062C79FFB7E07CCE2A6204BFF4B039,103,186,false,1520636111,false
"[101, 157, 59899, 10192, 10911, 10108, 27808, 10115, 14120, 131, 120, 120, 188, 119, 11170, 120, 162, 10237, 12022, 13034, 11305, 11490, 10308, 11274, 10240, 102]",[''],42D47E8D47C5E5D487119EE018DECE5F,['Photo'],[''],[''],TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581357647,D54211D77F00BFB7E102D26C93625E90,895,699,false,1456686375,000630CB8386B675F702870D85480F12,423,909,false,1266985284,false
"[101, 56898, 137, 10148, 30832, 10815, 13499, 10449, 131, 171, 100, 10176, 50646, 10426, 34478, 17518, 178, 100, 10196, 10410, 12244, 10608, 100, 13178, 37797, 60063, 16920, 11807, 13772, 15576, 102]",[''],352B3E33B7300BD84193ECB79BCA28F8,[''],[''],[''],Retweet,FA3F382BC409C271E3D6EAF8BE4648DD,1581536888,A80081A9D56D13582FBD19ECDF7C76A3,633,441,false,1526596657,0006323A3A84E1662070C1AC0243C80B,306,401,false,1453986850,true
"[101, 10117, 35723, 10114, 10531, 12839, 10123, 10393, 10590, 94912, 35460, 10454, 10491, 10105, 12364, 119, 10377, 100, 187, 17122, 10146, 12277, 11426, 16938, 100, 188, 13486, 13041, 10189, 11762, 10301, 10105, 21296, 11735, 45417, 10162, 10155, 14234, 10751, 12829, 117, 10160, 14234, 76381, 34713, 117, 10106, 14234, 49780, 10738, 10106, 10105, 12723, 117, 14234, 16118, 10108, 10105, 10924, 119, 102]",[''],9F992C96377600380C8D95D6BA68326E,[''],[''],[''],Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581027934,A3657523D6491AB8B4628382D4EB982D,14124,1982,true,1274955694,00063C414A8E893CDBFBD48F58534079,242,1273,false,1337309006,false
"[101, 56898, 137, 155, 22317, 12122, 15417, 33145, 168, 131, 140, 100, 10176, 11357, 11669, 22659, 47195, 58079, 10801, 34372, 16778, 46673, 10446, 100, 102]",[''],315B85CC002249D753821C0D522E86C3,[''],[''],[''],Retweet,FA3F382BC409C271E3D6EAF8BE4648DD,1581367082,1BEA01E4881E4CCB85912ED89386610C,477,246,false,1452016825,000641F3D6D5C0B4B0B07FEBDC097179,46,84,false,1472750637,false
"[101, 146, 12820, 21852, 10117, 14061, 10124, 11783, 16441, 55488, 10107, 14234, 38078, 11898, 10169, 10226, 11695, 118, 31346, 10336, 12142, 12518, 68699, 10978, 75877, 12381, 10105, 13451, 11300, 19573, 102]",[''],D251BA5FDED1A5082F51D2E6B02642C3,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581141550,54BBC82D388FCE849B5430FF95D0264F,2768,3329,false,1286756658,000643EB510F2C6BFAA5F61711D23586,523,492,false,1241777949,true
"[101, 49341, 10310, 24277, 100898, 99638, 10107, 188, 23440, 137, 13056, 46757, 15154, 102]",[''],656B809695478555975EDC61EBFB6ABB,[''],[''],[''],TopLevel,06D61DCBBE938971E1EA0C38BD9B5446,1581175656,CE72DD9A250C762DDA18C47D634E34C9,1763,621,false,1449938202,000649FDD360179B6A7D9ACEDFC86C66,144,196,false,1559144639,true
"[101, 12489, 39750, 10108, 44885, 11710, 10301, 11951, 11223, 20036, 10336, 10114, 136, 23525, 10301, 10105, 30620, 10230, 117, 20998, 111, 10392, 10410, 132, 97764, 14950, 34926, 10142, 11762, 171, 27863, 10891, 10479, 10106, 28580, 62932, 10425, 31748, 183, 104560, 11049, 29481, 26893, 100, 100, 10124, 11408, 12718, 52070, 40018, 111, 10392, 10410, 132, 26506, 55177, 70791, 10376, 119, 102]",[''],1DE9F020127AECCA025DA70CDB644FDE,[''],[''],[''],Quote,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581514817,7C3E092C5E91C484F1741E9E49F97A4E,104593,22984,false,1302382859,00064E4F903E94787E1AC2A7A39CDBBE,855,935,false,1485628192,false
"[101, 47464, 15787, 15787, 22464, 27521, 106, 102]",[''],0015A4726B93F0A0F9FE3BA1032A7E06,[''],[''],[''],TopLevel,D3164C7FBCF2565DDF915B1B3AEFB1DC,1581111160,E9127A750AA7E5E4A1E4928C6EB191AE,3827,387,false,1360184430,000656F96E3AFBBD7940A9AED6870D2B,32,118,false,1491231025,false
